# Units: time in UTC, local_time in Asia/Kolkata, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC
,,,,,
global_time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
1/17/2019 14:00,1/17/2019 19:30,0,0,0,16.054
1/17/2019 15:00,1/17/2019 20:30,0,0,0,15.178
1/17/2019 16:00,1/17/2019 21:30,0,0,0,14.259
1/17/2019 17:00,1/17/2019 22:30,0,0,0,13.087
1/17/2019 18:00,1/17/2019 23:30,0,0,0,12.029
1/17/2019 19:00,1/18/2019 0:30,0,0,0,11.158
1/17/2019 20:00,1/18/2019 1:30,0,0,0,10.387
1/17/2019 21:00,1/18/2019 2:30,0,0,0,9.684
1/17/2019 22:00,1/18/2019 3:30,0,0,0,9.061
1/17/2019 23:00,1/18/2019 4:30,0,0,0,8.551
1/18/2019 0:00,1/18/2019 5:30,0,0.001,0.001,8.138
1/18/2019 1:00,1/18/2019 6:30,0.115,0.079,0.06,9.795
1/18/2019 2:00,1/18/2019 7:30,0.351,0.288,0.114,13.691
1/18/2019 3:00,1/18/2019 8:30,0.543,0.517,0.129,16.4
1/18/2019 4:00,1/18/2019 9:30,0.66,0.688,0.135,20.633
1/18/2019 5:00,1/18/2019 10:30,0.715,0.781,0.14,23.485
1/18/2019 6:00,1/18/2019 11:30,0.691,0.735,0.155,24.403
1/18/2019 7:00,1/18/2019 12:30,0.642,0.664,0.155,24.86
1/18/2019 8:00,1/18/2019 13:30,0.535,0.515,0.15,24.826
1/18/2019 9:00,1/18/2019 14:30,0.352,0.284,0.141,24.072
1/18/2019 10:00,1/18/2019 15:30,0.143,0.086,0.091,21.703
1/18/2019 11:00,1/18/2019 16:30,0.006,0.005,0.011,19.661
1/18/2019 12:00,1/18/2019 17:30,0,0,0,18.687
1/18/2019 13:00,1/18/2019 18:30,0,0,0,17.902
1/18/2019 14:00,1/18/2019 19:30,0,0,0,16.805
1/18/2019 15:00,1/18/2019 20:30,0,0,0,15.385
1/18/2019 16:00,1/18/2019 21:30,0,0,0,14.011
1/18/2019 17:00,1/18/2019 22:30,0,0,0,12.618
1/18/2019 18:00,1/18/2019 23:30,0,0,0,11.345
1/18/2019 19:00,1/19/2019 0:30,0,0,0,10.401
1/18/2019 20:00,1/19/2019 1:30,0,0,0,9.753
1/18/2019 21:00,1/19/2019 2:30,0,0,0,9.213
1/18/2019 22:00,1/19/2019 3:30,0,0,0,8.735
1/18/2019 23:00,1/19/2019 4:30,0,0,0,8.325
1/19/2019 0:00,1/19/2019 5:30,0,0.001,0.001,7.997
1/19/2019 1:00,1/19/2019 6:30,0.09,0.052,0.06,9.621
1/19/2019 2:00,1/19/2019 7:30,0.295,0.203,0.134,13.368
1/19/2019 3:00,1/19/2019 8:30,0.442,0.339,0.177,15.882
1/19/2019 4:00,1/19/2019 9:30,0.57,0.501,0.192,19.576
1/19/2019 5:00,1/19/2019 10:30,0.631,0.598,0.195,22.871
1/19/2019 6:00,1/19/2019 11:30,0.668,0.674,0.179,24.128
1/19/2019 7:00,1/19/2019 12:30,0.617,0.605,0.176,24.732
1/19/2019 8:00,1/19/2019 13:30,0.508,0.457,0.17,24.799
1/19/2019 9:00,1/19/2019 14:30,0.337,0.254,0.152,24.153
1/19/2019 10:00,1/19/2019 15:30,0.132,0.072,0.094,21.771
1/19/2019 11:00,1/19/2019 16:30,0.005,0.004,0.011,19.244
1/19/2019 12:00,1/19/2019 17:30,0,0,0,18.152
1/19/2019 13:00,1/19/2019 18:30,0,0,0,17.496
1/19/2019 14:00,1/19/2019 19:30,0,0,0,16.699
1/19/2019 15:00,1/19/2019 20:30,0,0,0,15.676
1/19/2019 16:00,1/19/2019 21:30,0,0,0,14.508
1/19/2019 17:00,1/19/2019 22:30,0,0,0,13.331
1/19/2019 18:00,1/19/2019 23:30,0,0,0,12.371
1/19/2019 19:00,1/20/2019 0:30,0,0,0,11.665
1/19/2019 20:00,1/20/2019 1:30,0,0,0,11.095
1/19/2019 21:00,1/20/2019 2:30,0,0,0,10.538
1/19/2019 22:00,1/20/2019 3:30,0,0,0,10.089
1/19/2019 23:00,1/20/2019 4:30,0,0,0,9.754
1/20/2019 0:00,1/20/2019 5:30,0,0,0.001,9.396
1/20/2019 1:00,1/20/2019 6:30,0.082,0.044,0.06,10.799
1/20/2019 2:00,1/20/2019 7:30,0.283,0.189,0.136,14.238
1/20/2019 3:00,1/20/2019 8:30,0.473,0.39,0.166,16.769
1/20/2019 4:00,1/20/2019 9:30,0.596,0.557,0.176,20.863
1/20/2019 5:00,1/20/2019 10:30,0.657,0.653,0.179,23.182
1/20/2019 6:00,1/20/2019 11:30,0.682,0.704,0.171,24.213
1/20/2019 7:00,1/20/2019 12:30,0.632,0.635,0.168,24.745
1/20/2019 8:00,1/20/2019 13:30,0.523,0.484,0.164,24.816
1/20/2019 9:00,1/20/2019 14:30,0.326,0.238,0.155,24.226
1/20/2019 10:00,1/20/2019 15:30,0.127,0.066,0.094,22.367
1/20/2019 11:00,1/20/2019 16:30,0.005,0.004,0.011,20.431
1/20/2019 12:00,1/20/2019 17:30,0,0,0,19.381
1/20/2019 13:00,1/20/2019 18:30,0,0,0,18.803
1/20/2019 14:00,1/20/2019 19:30,0,0,0,18.422
1/20/2019 15:00,1/20/2019 20:30,0,0,0,17.838
1/20/2019 16:00,1/20/2019 21:30,0,0,0,16.89
1/20/2019 17:00,1/20/2019 22:30,0,0,0,15.713
1/20/2019 18:00,1/20/2019 23:30,0,0,0,14.225
1/20/2019 19:00,1/21/2019 0:30,0,0,0,12.947
1/20/2019 20:00,1/21/2019 1:30,0,0,0,12.191
1/20/2019 21:00,1/21/2019 2:30,0,0,0,11.688
1/20/2019 22:00,1/21/2019 3:30,0,0,0,11.27
1/20/2019 23:00,1/21/2019 4:30,0,0,0,10.867
1/21/2019 0:00,1/21/2019 5:30,0,0,0.001,10.44
1/21/2019 1:00,1/21/2019 6:30,0.082,0.044,0.061,11.791
1/21/2019 2:00,1/21/2019 7:30,0.277,0.18,0.141,15.097
1/21/2019 3:00,1/21/2019 8:30,0.398,0.271,0.195,17.314
1/21/2019 4:00,1/21/2019 9:30,0.521,0.413,0.218,20.807
1/21/2019 5:00,1/21/2019 10:30,0.586,0.512,0.221,23.893
1/21/2019 6:00,1/21/2019 11:30,0.659,0.657,0.188,25.273
1/21/2019 7:00,1/21/2019 12:30,0.61,0.594,0.182,25.897
1/21/2019 8:00,1/21/2019 13:30,0.503,0.451,0.174,25.973
1/21/2019 9:00,1/21/2019 14:30,0.337,0.255,0.154,25.437
1/21/2019 10:00,1/21/2019 15:30,0.135,0.074,0.096,23.874
1/21/2019 11:00,1/21/2019 16:30,0.006,0.005,0.012,22.587
1/21/2019 12:00,1/21/2019 17:30,0,0,0,21.768
1/21/2019 13:00,1/21/2019 18:30,0,0,0,20.986
1/21/2019 14:00,1/21/2019 19:30,0,0,0,20.217
1/21/2019 15:00,1/21/2019 20:30,0,0,0,19.292
1/21/2019 16:00,1/21/2019 21:30,0,0,0,18.3
1/21/2019 17:00,1/21/2019 22:30,0,0,0,17.271
1/21/2019 18:00,1/21/2019 23:30,0,0,0,15.824
1/21/2019 19:00,1/22/2019 0:30,0,0,0,14.359
1/21/2019 20:00,1/22/2019 1:30,0,0,0,13.171
1/21/2019 21:00,1/22/2019 2:30,0,0,0,12.531
1/21/2019 22:00,1/22/2019 3:30,0,0,0,12.267
1/21/2019 23:00,1/22/2019 4:30,0,0,0,12.156
1/22/2019 0:00,1/22/2019 5:30,0,0.001,0.001,12.038
1/22/2019 1:00,1/22/2019 6:30,0.094,0.056,0.062,13.266
1/22/2019 2:00,1/22/2019 7:30,0.305,0.222,0.131,15.962
1/22/2019 3:00,1/22/2019 8:30,0.495,0.436,0.154,18.35
1/22/2019 4:00,1/22/2019 9:30,0.616,0.607,0.162,22.411
1/22/2019 5:00,1/22/2019 10:30,0.674,0.704,0.164,25.385
1/22/2019 6:00,1/22/2019 11:30,0.685,0.731,0.162,26.534
1/22/2019 7:00,1/22/2019 12:30,0.638,0.665,0.159,27.077
1/22/2019 8:00,1/22/2019 13:30,0.535,0.52,0.153,27.137
1/22/2019 9:00,1/22/2019 14:30,0.345,0.275,0.147,26.557
1/22/2019 10:00,1/22/2019 15:30,0.142,0.084,0.095,24.789
1/22/2019 11:00,1/22/2019 16:30,0.007,0.006,0.012,22.003
1/22/2019 12:00,1/22/2019 17:30,0,0,0,20.338
1/22/2019 13:00,1/22/2019 18:30,0,0,0,19.285
1/22/2019 14:00,1/22/2019 19:30,0,0,0,18.406
1/22/2019 15:00,1/22/2019 20:30,0,0,0,17.62
1/22/2019 16:00,1/22/2019 21:30,0,0,0,16.801
1/22/2019 17:00,1/22/2019 22:30,0,0,0,15.839
1/22/2019 18:00,1/22/2019 23:30,0,0,0,14.74
1/22/2019 19:00,1/23/2019 0:30,0,0,0,13.727
1/22/2019 20:00,1/23/2019 1:30,0,0,0,12.998
1/22/2019 21:00,1/23/2019 2:30,0,0,0,12.524
1/22/2019 22:00,1/23/2019 3:30,0,0,0,12.306
1/22/2019 23:00,1/23/2019 4:30,0,0,0,12.419
1/23/2019 0:00,1/23/2019 5:30,0,0.001,0.002,12.648
1/23/2019 1:00,1/23/2019 6:30,0.113,0.075,0.064,13.848
1/23/2019 2:00,1/23/2019 7:30,0.337,0.269,0.122,16.172
1/23/2019 3:00,1/23/2019 8:30,0.524,0.488,0.141,18.707
1/23/2019 4:00,1/23/2019 9:30,0.638,0.654,0.149,22.75
1/23/2019 5:00,1/23/2019 10:30,0.691,0.745,0.154,26.083
1/23/2019 6:00,1/23/2019 11:30,0.662,0.688,0.173,27.17
1/23/2019 7:00,1/23/2019 12:30,0.612,0.613,0.173,27.592
1/23/2019 8:00,1/23/2019 13:30,0.506,0.467,0.167,27.543
1/23/2019 9:00,1/23/2019 14:30,0.341,0.268,0.15,26.973
1/23/2019 10:00,1/23/2019 15:30,0.139,0.08,0.096,25.299
1/23/2019 11:00,1/23/2019 16:30,0.007,0.006,0.012,22.581
1/23/2019 12:00,1/23/2019 17:30,0,0,0,21.145
1/23/2019 13:00,1/23/2019 18:30,0,0,0,20.29
1/23/2019 14:00,1/23/2019 19:30,0,0,0,19.562
1/23/2019 15:00,1/23/2019 20:30,0,0,0,19.174
1/23/2019 16:00,1/23/2019 21:30,0,0,0,18.868
1/23/2019 17:00,1/23/2019 22:30,0,0,0,18.23
1/23/2019 18:00,1/23/2019 23:30,0,0,0,17.681
1/23/2019 19:00,1/24/2019 0:30,0,0,0,16.88
1/23/2019 20:00,1/24/2019 1:30,0,0,0,15.814
1/23/2019 21:00,1/24/2019 2:30,0,0,0,15.072
1/23/2019 22:00,1/24/2019 3:30,0,0,0,14.63
1/23/2019 23:00,1/24/2019 4:30,0,0,0,14.447
1/24/2019 0:00,1/24/2019 5:30,0,0.001,0.002,14.262
1/24/2019 1:00,1/24/2019 6:30,0.094,0.055,0.064,15.308
1/24/2019 2:00,1/24/2019 7:30,0.302,0.219,0.134,18.092
1/24/2019 3:00,1/24/2019 8:30,0.49,0.431,0.158,20.496
1/24/2019 4:00,1/24/2019 9:30,0.606,0.598,0.167,24.779
1/24/2019 5:00,1/24/2019 10:30,0.663,0.689,0.173,27.119
1/24/2019 6:00,1/24/2019 11:30,0.636,0.634,0.192,28.213
1/24/2019 7:00,1/24/2019 12:30,0.589,0.569,0.189,28.72
1/24/2019 8:00,1/24/2019 13:30,0.486,0.43,0.181,28.76
1/24/2019 9:00,1/24/2019 14:30,0.315,0.227,0.161,28.161
1/24/2019 10:00,1/24/2019 15:30,0.128,0.067,0.097,26.573
1/24/2019 11:00,1/24/2019 16:30,0.007,0.005,0.013,24.262
1/24/2019 12:00,1/24/2019 17:30,0,0,0,22.877
1/24/2019 13:00,1/24/2019 18:30,0,0,0,21.886
1/24/2019 14:00,1/24/2019 19:30,0,0,0,21.01
1/24/2019 15:00,1/24/2019 20:30,0,0,0,20.134
1/24/2019 16:00,1/24/2019 21:30,0,0,0,19.288
1/24/2019 17:00,1/24/2019 22:30,0,0,0,18.565
1/24/2019 18:00,1/24/2019 23:30,0,0,0,18.091
1/24/2019 19:00,1/25/2019 0:30,0,0,0,17.479
1/24/2019 20:00,1/25/2019 1:30,0,0,0,16.591
1/24/2019 21:00,1/25/2019 2:30,0,0,0,15.697
1/24/2019 22:00,1/25/2019 3:30,0,0,0,15.034
1/24/2019 23:00,1/25/2019 4:30,0,0,0,14.528
1/25/2019 0:00,1/25/2019 5:30,0,0.001,0.002,14.113
1/25/2019 1:00,1/25/2019 6:30,0.089,0.05,0.064,14.885
1/25/2019 2:00,1/25/2019 7:30,0.29,0.2,0.139,17.543
1/25/2019 3:00,1/25/2019 8:30,0.474,0.401,0.168,20.368
1/25/2019 4:00,1/25/2019 9:30,0.591,0.562,0.179,24.088
1/25/2019 5:00,1/25/2019 10:30,0.65,0.65,0.186,26.04
1/25/2019 6:00,1/25/2019 11:30,0.636,0.623,0.197,26.975
1/25/2019 7:00,1/25/2019 12:30,0.586,0.551,0.196,27.431
1/25/2019 8:00,1/25/2019 13:30,0.481,0.413,0.187,27.422
1/25/2019 9:00,1/25/2019 14:30,0.319,0.228,0.162,26.911
1/25/2019 10:00,1/25/2019 15:30,0.131,0.068,0.099,25.418
1/25/2019 11:00,1/25/2019 16:30,0.007,0.005,0.013,23.183
1/25/2019 12:00,1/25/2019 17:30,0,0,0,22.355
1/25/2019 13:00,1/25/2019 18:30,0,0,0,22.045
1/25/2019 14:00,1/25/2019 19:30,0,0,0,21.827
1/25/2019 15:00,1/25/2019 20:30,0,0,0,21.416
1/25/2019 16:00,1/25/2019 21:30,0,0,0,20.501
1/25/2019 17:00,1/25/2019 22:30,0,0,0,19.765
1/25/2019 18:00,1/25/2019 23:30,0,0,0,18.698
1/25/2019 19:00,1/26/2019 0:30,0,0,0,17.143
1/25/2019 20:00,1/26/2019 1:30,0,0,0,15.828
1/25/2019 21:00,1/26/2019 2:30,0,0,0,14.8
1/25/2019 22:00,1/26/2019 3:30,0,0,0,14.102
1/25/2019 23:00,1/26/2019 4:30,0,0,0,13.531
1/26/2019 0:00,1/26/2019 5:30,0,0.001,0.002,13.058
1/26/2019 1:00,1/26/2019 6:30,0.098,0.055,0.068,14.816
1/26/2019 2:00,1/26/2019 7:30,0.275,0.173,0.149,17.178
1/26/2019 3:00,1/26/2019 8:30,0.419,0.297,0.201,19.889
1/26/2019 4:00,1/26/2019 9:30,0.501,0.374,0.24,23.54
1/26/2019 5:00,1/26/2019 10:30,0.522,0.38,0.27,25.597
1/26/2019 6:00,1/26/2019 11:30,0.517,0.365,0.281,26.408
1/26/2019 7:00,1/26/2019 12:30,0.459,0.293,0.275,26.632
1/26/2019 8:00,1/26/2019 13:30,0.35,0.183,0.245,26.331
1/26/2019 9:00,1/26/2019 14:30,0.225,0.092,0.183,25.484
1/26/2019 10:00,1/26/2019 15:30,0.089,0.026,0.092,23.664
1/26/2019 11:00,1/26/2019 16:30,0.004,0.002,0.011,20.991
1/26/2019 12:00,1/26/2019 17:30,0,0,0,19.701
1/26/2019 13:00,1/26/2019 18:30,0,0,0,18.62
1/26/2019 14:00,1/26/2019 19:30,0,0,0,17.669
1/26/2019 15:00,1/26/2019 20:30,0,0,0,16.896
1/26/2019 16:00,1/26/2019 21:30,0,0,0,16.293
1/26/2019 17:00,1/26/2019 22:30,0,0,0,15.727
1/26/2019 18:00,1/26/2019 23:30,0,0,0,15.266
1/26/2019 19:00,1/27/2019 0:30,0,0,0,14.893
1/26/2019 20:00,1/27/2019 1:30,0,0,0,14.471
1/26/2019 21:00,1/27/2019 2:30,0,0,0,14.157
1/26/2019 22:00,1/27/2019 3:30,0,0,0,13.98
1/26/2019 23:00,1/27/2019 4:30,0,0,0,14.193
1/27/2019 0:00,1/27/2019 5:30,0,0,0.001,14.465
1/27/2019 1:00,1/27/2019 6:30,0.041,0.011,0.049,15.256
1/27/2019 2:00,1/27/2019 7:30,0.144,0.037,0.137,16.72
1/27/2019 3:00,1/27/2019 8:30,0.27,0.098,0.221,19.255
1/27/2019 4:00,1/27/2019 9:30,0.421,0.236,0.271,22.349
1/27/2019 5:00,1/27/2019 10:30,0.519,0.368,0.273,24.186
1/27/2019 6:00,1/27/2019 11:30,0.622,0.565,0.226,25.443
1/27/2019 7:00,1/27/2019 12:30,0.618,0.594,0.194,26.104
1/27/2019 8:00,1/27/2019 13:30,0.508,0.447,0.185,26.182
1/27/2019 9:00,1/27/2019 14:30,0.35,0.264,0.162,25.759
1/27/2019 10:00,1/27/2019 15:30,0.138,0.07,0.103,24.532
1/27/2019 11:00,1/27/2019 16:30,0.008,0.005,0.014,21.837
1/27/2019 12:00,1/27/2019 17:30,0,0,0,20.475
1/27/2019 13:00,1/27/2019 18:30,0,0,0,19.58
1/27/2019 14:00,1/27/2019 19:30,0,0,0,18.839
1/27/2019 15:00,1/27/2019 20:30,0,0,0,18.206
1/27/2019 16:00,1/27/2019 21:30,0,0,0,17.767
1/27/2019 17:00,1/27/2019 22:30,0,0,0,17.204
1/27/2019 18:00,1/27/2019 23:30,0,0,0,16.681
1/27/2019 19:00,1/28/2019 0:30,0,0,0,16.097
1/27/2019 20:00,1/28/2019 1:30,0,0,0,15.595
1/27/2019 21:00,1/28/2019 2:30,0,0,0,15.169
1/27/2019 22:00,1/28/2019 3:30,0,0,0,14.81
1/27/2019 23:00,1/28/2019 4:30,0,0,0,14.581
1/28/2019 0:00,1/28/2019 5:30,0,0,0.002,14.351
1/28/2019 1:00,1/28/2019 6:30,0.057,0.02,0.058,15.116
1/28/2019 2:00,1/28/2019 7:30,0.213,0.097,0.153,16.774
1/28/2019 3:00,1/28/2019 8:30,0.434,0.32,0.196,20.143
1/28/2019 4:00,1/28/2019 9:30,0.592,0.548,0.191,23.313
1/28/2019 5:00,1/28/2019 10:30,0.67,0.674,0.187,24.841
1/28/2019 6:00,1/28/2019 11:30,0.667,0.668,0.192,25.71
1/28/2019 7:00,1/28/2019 12:30,0.603,0.563,0.203,26.104
1/28/2019 8:00,1/28/2019 13:30,0.405,0.263,0.232,25.776
1/28/2019 9:00,1/28/2019 14:30,0.205,0.073,0.178,24.952
1/28/2019 10:00,1/28/2019 15:30,0.081,0.021,0.088,23.521
1/28/2019 11:00,1/28/2019 16:30,0.006,0.003,0.013,20.762
1/28/2019 12:00,1/28/2019 17:30,0,0,0,19.131
1/28/2019 13:00,1/28/2019 18:30,0,0,0,17.999
1/28/2019 14:00,1/28/2019 19:30,0,0,0,17.098
1/28/2019 15:00,1/28/2019 20:30,0,0,0,16.295
1/28/2019 16:00,1/28/2019 21:30,0,0,0,15.499
1/28/2019 17:00,1/28/2019 22:30,0,0,0,14.761
1/28/2019 18:00,1/28/2019 23:30,0,0,0,14.101
1/28/2019 19:00,1/29/2019 0:30,0,0,0,13.585
1/28/2019 20:00,1/29/2019 1:30,0,0,0,13.438
1/28/2019 21:00,1/29/2019 2:30,0,0,0,13.157
1/28/2019 22:00,1/29/2019 3:30,0,0,0,12.794
1/28/2019 23:00,1/29/2019 4:30,0,0,0,12.357
1/29/2019 0:00,1/29/2019 5:30,0,0,0.002,11.805
1/29/2019 1:00,1/29/2019 6:30,0.076,0.035,0.063,12.372
1/29/2019 2:00,1/29/2019 7:30,0.253,0.146,0.146,14.213
1/29/2019 3:00,1/29/2019 8:30,0.453,0.358,0.177,17.687
1/29/2019 4:00,1/29/2019 9:30,0.642,0.647,0.155,21.264
1/29/2019 5:00,1/29/2019 10:30,0.713,0.767,0.149,22.991
1/29/2019 6:00,1/29/2019 11:30,0.733,0.813,0.141,24.134
1/29/2019 7:00,1/29/2019 12:30,0.688,0.752,0.136,24.802
1/29/2019 8:00,1/29/2019 13:30,0.592,0.619,0.127,24.954
1/29/2019 9:00,1/29/2019 14:30,0.438,0.42,0.113,24.425
1/29/2019 10:00,1/29/2019 15:30,0.219,0.178,0.086,22.621
1/29/2019 11:00,1/29/2019 16:30,0.021,0.019,0.017,18.144
1/29/2019 12:00,1/29/2019 17:30,0,0,0,15.919
1/29/2019 13:00,1/29/2019 18:30,0,0,0,14.697
1/29/2019 14:00,1/29/2019 19:30,0,0,0,13.676
1/29/2019 15:00,1/29/2019 20:30,0,0,0,12.713
1/29/2019 16:00,1/29/2019 21:30,0,0,0,11.773
1/29/2019 17:00,1/29/2019 22:30,0,0,0,10.87
1/29/2019 18:00,1/29/2019 23:30,0,0,0,10.096
1/29/2019 19:00,1/30/2019 0:30,0,0,0,9.303
1/29/2019 20:00,1/30/2019 1:30,0,0,0,8.637
1/29/2019 21:00,1/30/2019 2:30,0,0,0,8.166
1/29/2019 22:00,1/30/2019 3:30,0,0,0,7.566
1/29/2019 23:00,1/30/2019 4:30,0,0,0,7.005
1/30/2019 0:00,1/30/2019 5:30,0,0.003,0.003,6.629
1/30/2019 1:00,1/30/2019 6:30,0.215,0.188,0.056,9.295
1/30/2019 2:00,1/30/2019 7:30,0.464,0.456,0.077,12.534
1/30/2019 3:00,1/30/2019 8:30,0.638,0.687,0.086,16.305
1/30/2019 4:00,1/30/2019 9:30,0.742,0.856,0.092,20.664
1/30/2019 5:00,1/30/2019 10:30,0.796,0.949,0.096,22.419
1/30/2019 6:00,1/30/2019 11:30,0.799,0.961,0.097,23.544
1/30/2019 7:00,1/30/2019 12:30,0.749,0.884,0.096,24.231
1/30/2019 8:00,1/30/2019 13:30,0.644,0.727,0.093,24.394
1/30/2019 9:00,1/30/2019 14:30,0.479,0.499,0.087,23.985
1/30/2019 10:00,1/30/2019 15:30,0.247,0.223,0.073,22.514
1/30/2019 11:00,1/30/2019 16:30,0.025,0.025,0.017,19.946
1/30/2019 12:00,1/30/2019 17:30,0,0,0,18.968
1/30/2019 13:00,1/30/2019 18:30,0,0,0,18.24
1/30/2019 14:00,1/30/2019 19:30,0,0,0,17.062
1/30/2019 15:00,1/30/2019 20:30,0,0,0,15.883
1/30/2019 16:00,1/30/2019 21:30,0,0,0,14.679
1/30/2019 17:00,1/30/2019 22:30,0,0,0,13.383
1/30/2019 18:00,1/30/2019 23:30,0,0,0,12.244
1/30/2019 19:00,1/31/2019 0:30,0,0,0,11.211
1/30/2019 20:00,1/31/2019 1:30,0,0,0,10.266
1/30/2019 21:00,1/31/2019 2:30,0,0,0,9.493
1/30/2019 22:00,1/31/2019 3:30,0,0,0,8.934
1/30/2019 23:00,1/31/2019 4:30,0,0,0,8.495
1/31/2019 0:00,1/31/2019 5:30,0,0.002,0.003,8.128
1/31/2019 1:00,1/31/2019 6:30,0.191,0.158,0.062,10.669
1/31/2019 2:00,1/31/2019 7:30,0.435,0.413,0.089,14.291
1/31/2019 3:00,1/31/2019 8:30,0.61,0.642,0.099,17.983
1/31/2019 4:00,1/31/2019 9:30,0.715,0.808,0.106,22.079
1/31/2019 5:00,1/31/2019 10:30,0.768,0.898,0.111,23.691
1/31/2019 6:00,1/31/2019 11:30,0.761,0.885,0.117,24.664
1/31/2019 7:00,1/31/2019 12:30,0.713,0.814,0.116,25.262
1/31/2019 8:00,1/31/2019 13:30,0.612,0.665,0.111,25.433
1/31/2019 9:00,1/31/2019 14:30,0.433,0.42,0.11,25.026
1/31/2019 10:00,1/31/2019 15:30,0.21,0.168,0.087,23.898
1/31/2019 11:00,1/31/2019 16:30,0.018,0.017,0.017,22.072
1/31/2019 12:00,1/31/2019 17:30,0,0,0,20.934
1/31/2019 13:00,1/31/2019 18:30,0,0,0,20.147
1/31/2019 14:00,1/31/2019 19:30,0,0,0,19.306
1/31/2019 15:00,1/31/2019 20:30,0,0,0,17.891
1/31/2019 16:00,1/31/2019 21:30,0,0,0,16.463
1/31/2019 17:00,1/31/2019 22:30,0,0,0,15.117
1/31/2019 18:00,1/31/2019 23:30,0,0,0,13.957
1/31/2019 19:00,2/1/2019 0:30,0,0,0,12.967
1/31/2019 20:00,2/1/2019 1:30,0,0,0,12.402
1/31/2019 21:00,2/1/2019 2:30,0,0,0,12.005
1/31/2019 22:00,2/1/2019 3:30,0,0,0,11.322
1/31/2019 23:00,2/1/2019 4:30,0,0,0,10.465
2/1/2019 0:00,2/1/2019 5:30,0,0.001,0.003,9.937
2/1/2019 1:00,2/1/2019 6:30,0.146,0.104,0.069,11.987
2/1/2019 2:00,2/1/2019 7:30,0.359,0.295,0.12,15.092
2/1/2019 3:00,2/1/2019 8:30,0.522,0.48,0.144,18.155
2/1/2019 4:00,2/1/2019 9:30,0.64,0.654,0.15,22.545
2/1/2019 5:00,2/1/2019 10:30,0.709,0.775,0.146,24.954
2/1/2019 6:00,2/1/2019 11:30,0.736,0.836,0.135,26.141
2/1/2019 7:00,2/1/2019 12:30,0.685,0.759,0.134,26.739
2/1/2019 8:00,2/1/2019 13:30,0.577,0.601,0.132,26.861
2/1/2019 9:00,2/1/2019 14:30,0.41,0.379,0.124,26.422
2/1/2019 10:00,2/1/2019 15:30,0.205,0.16,0.092,24.913
2/1/2019 11:00,2/1/2019 16:30,0.019,0.016,0.018,22.635
2/1/2019 12:00,2/1/2019 17:30,0,0,0,21.821
2/1/2019 13:00,2/1/2019 18:30,0,0,0,21.474
2/1/2019 14:00,2/1/2019 19:30,0,0,0,21.088
2/1/2019 15:00,2/1/2019 20:30,0,0,0,20.5
2/1/2019 16:00,2/1/2019 21:30,0,0,0,19.33
2/1/2019 17:00,2/1/2019 22:30,0,0,0,17.448
2/1/2019 18:00,2/1/2019 23:30,0,0,0,15.028
2/1/2019 19:00,2/2/2019 0:30,0,0,0,13.113
2/1/2019 20:00,2/2/2019 1:30,0,0,0,12.127
2/1/2019 21:00,2/2/2019 2:30,0,0,0,11.546
2/1/2019 22:00,2/2/2019 3:30,0,0,0,11.153
2/1/2019 23:00,2/2/2019 4:30,0,0,0,10.887
2/2/2019 0:00,2/2/2019 5:30,0,0.002,0.003,10.579
2/2/2019 1:00,2/2/2019 6:30,0.158,0.118,0.068,12.823
2/2/2019 2:00,2/2/2019 7:30,0.393,0.352,0.106,16.45
2/2/2019 3:00,2/2/2019 8:30,0.585,0.602,0.112,19.713
2/2/2019 4:00,2/2/2019 9:30,0.69,0.771,0.118,24.461
2/2/2019 5:00,2/2/2019 10:30,0.742,0.859,0.124,26.379
2/2/2019 6:00,2/2/2019 11:30,0.723,0.822,0.136,27.326
2/2/2019 7:00,2/2/2019 12:30,0.673,0.745,0.137,27.92
2/2/2019 8:00,2/2/2019 13:30,0.569,0.594,0.132,28.039
2/2/2019 9:00,2/2/2019 14:30,0.424,0.409,0.117,27.594
2/2/2019 10:00,2/2/2019 15:30,0.205,0.161,0.091,25.772
2/2/2019 11:00,2/2/2019 16:30,0.019,0.017,0.019,23.195
2/2/2019 12:00,2/2/2019 17:30,0,0,0,21.899
2/2/2019 13:00,2/2/2019 18:30,0,0,0,20.687
2/2/2019 14:00,2/2/2019 19:30,0,0,0,19.591
2/2/2019 15:00,2/2/2019 20:30,0,0,0,18.578
2/2/2019 16:00,2/2/2019 21:30,0,0,0,17.599
2/2/2019 17:00,2/2/2019 22:30,0,0,0,16.582
2/2/2019 18:00,2/2/2019 23:30,0,0,0,15.91
2/2/2019 19:00,2/3/2019 0:30,0,0,0,15.171
2/2/2019 20:00,2/3/2019 1:30,0,0,0,14.359
2/2/2019 21:00,2/3/2019 2:30,0,0,0,13.398
2/2/2019 22:00,2/3/2019 3:30,0,0,0,12.565
2/2/2019 23:00,2/3/2019 4:30,0,0,0,11.9
2/3/2019 0:00,2/3/2019 5:30,0,0.002,0.004,11.528
2/3/2019 1:00,2/3/2019 6:30,0.137,0.093,0.071,13.814
2/3/2019 2:00,2/3/2019 7:30,0.357,0.295,0.122,17.485
2/3/2019 3:00,2/3/2019 8:30,0.536,0.514,0.138,20.678
